"playerID","total_hits","total_hr","total_rbi","total_sb","firstName","lastName"
"tayloha01",502,3,176,108,"Harry","Taylor"
"tayloto02",2007,75,598,234,"Tony","Taylor"
"tayloza02",748,9,311,9,"Zack","Taylor"
"teahema01",759,67,332,45,"Mark","Teahen"
"tebbebi01",1000,38,469,29,"Birdie","Tebbetts"
"tebeage01",623,15,311,228,"George","Tebeau"
"tebeapa01",1290,27,735,164,"Patsy","Tebeau"
"teixema01",1862,409,1298,26,"Mark","Teixeira"
"tejadmi01",2407,307,1302,85,"Miguel","Tejada"
"tejadru01",530,10,158,16,"Ruben","Tejada"
"templga01",2096,70,728,242,"Garry","Templeton"
"templjo01",1484,22,395,140,"Johnny","Temple"
"tenacge01",1060,201,674,36,"Gene","Tenace"
"tennefr02",2231,22,688,285,"Fred","Tenney"
"terrybi01",2193,154,1078,56,"Bill","Terry"
"terryze01",605,2,216,32,"Zeb","Terry"
"terwiwa01",501,22,162,31,"Wayne","Terwilliger"
"tettlmi01",1132,245,732,23,"Mickey","Tettleton"
"teufeti01",789,86,379,23,"Tim","Teufel"
"theriry01",911,17,257,121,"Ryan","Theriot"
"theveto01",1030,2,456,23,"Tommy","Thevenow"
"thomade01",1163,43,370,140,"Derrel","Thomas"
"thomafr03",1671,286,962,15,"Frank","Thomas"
"thomafr04",2468,521,1704,32,"Frank","Thomas"
"thomaga01",591,61,294,50,"Gary","Thomasson"
"thomago01",1051,268,782,50,"Gorman","Thomas"
"thomale03",847,106,428,25,"Lee","Thomas"
"thomaro01",1537,7,299,244,"Roy","Thomas"
"thomeji01",2328,612,1699,19,"Jim","Thome"
"thompda01",550,15,194,8,"Danny","Thompson"
"thompfr03",762,13,249,69,"Fresco","Thompson"
"thompha02",801,129,482,33,"Hank","Thompson"
"thompja01",1253,208,782,8,"Jason","Thompson"
"thompmi02",1029,47,357,214,"Milt","Thompson"
"thompro01",1187,119,458,103,"Robby","Thompson"
"thomsbo01",1705,264,1026,38,"Bobby","Thomson"
"thondi01",1176,71,435,167,"Dickie","Thon"
"thornan01",1342,253,895,48,"Andre","Thornton"
"tiernco01",681,31,331,28,"Cotton","Tierney"
"tiernmi01",1838,106,853,428,"Mike","Tiernan"
"tillmbo01",540,79,282,1,"Bob","Tillman"
"tinkejo01",1690,31,783,336,"Joe","Tinker"
"titusjo01",1401,38,561,140,"John","Titus"
"tobinja01",1906,64,581,147,"Jack","Tobin"
"toddal01",768,35,366,18,"Al","Todd"
"todtph01",880,57,453,29,"Phil","Todt"
"tolanbo01",1121,86,497,193,"Bobby","Tolan"
"tollewa01",559,9,133,108,"Wayne","Tolleson"
"torgeea01",1318,149,740,133,"Earl","Torgeson"
"torrejo01",2342,252,1185,23,"Joe","Torre"
"torreyo01",737,56,339,19,"Yorvit","Torrealba"
"tovarce01",1546,46,435,226,"Cesar","Tovar"
"tracych01",741,86,358,11,"Chad","Tracy"
"trammal01",2365,185,1003,236,"Alan","Trammell"
"travice01",1544,27,657,23,"Cecil","Travis"
"traynpi01",2416,58,1273,158,"Pie","Traynor"
"treadje01",596,28,208,14,"Jeff","Treadway"
"treshmi01",788,2,297,19,"Mike","Tresh"
"treshto01",1041,153,530,45,"Tom","Tresh"
"trevial01",604,23,244,19,"Alex","Trevino"
"triangu01",954,167,608,1,"Gus","Triandos"
"trillma01",1562,61,571,56,"Manny","Trillo"
"troskha01",1561,228,1012,28,"Hal","Trosky"
"troutmi01",1324,285,752,200,"Mike","Trout"
"trumbma01",1018,218,629,23,"Mark","Trumbo"
"tuckemi01",1047,125,528,114,"Michael","Tucker"
"tucketh01",570,9,179,77,"Thurman","Tucker"
"tucketo01",1882,42,932,352,"Tommy","Tucker"
"tulowtr01",1391,225,780,57,"Troy","Tulowitzki"
"turneju01",983,120,472,34,"Justin","Turner"
"turnete01",1499,8,528,256,"Terry","Turner"
"turnetr01",566,63,216,159,"Trea","Turner"
"tuttlbi01",1105,67,443,38,"Bill","Tuttle"
"twitcla01",676,19,384,84,"Larry","Twitchell"
"tysonmi01",714,27,269,23,"Mike","Tyson"
"ugglada01",1149,235,706,26,"Dan","Uggla"
"uhlaete01",772,36,285,52,"Ted","Uhlaender"
"unglabo01",554,5,216,66,"Bob","Unglaub"
"unserde01",1344,87,481,64,"Del","Unser"
"upshawi01",1103,123,528,88,"Willie","Upshaw"
"uptonbj01",1260,164,586,300,"B. J.","Upton"
"uptonju01",1651,298,937,147,"Justin","Upton"
"urbanbi01",791,19,207,24,"Billy","Urbanski"
"uribejo01",738,19,219,74,"Jose","Uribe"
"uribeju01",1568,199,816,48,"Juan","Uribe"
"utleych01",1885,259,1025,154,"Chase","Utley"
"valbulu01",710,114,367,11,"Luis","Valbuena"
"valenda01",795,96,397,11,"Danny","Valencia"
"valenel01",881,123,474,59,"Ellis","Valentine"
"valenjo02",1093,124,558,47,"John","Valentin"
"valenjo03",1348,249,816,136,"Jose","Valentin"
"valleda01",658,77,350,5,"Dave","Valle"
"valoel01",1420,58,601,110,"Elmer","Valo"
"vandejo02",717,97,430,38,"John","Vander Wal"
"vanhage01",2544,69,1015,583,"George","Van Haltren"
"vanslan01",1562,164,792,245,"Andy","Van Slyke"
"varitja01",1307,193,757,25,"Jason","Varitek"
"vaughar01",2103,96,926,118,"Arky","Vaughan"
"vaughfa01",946,21,525,92,"Farmer","Vaughn"
"vaughgr01",1475,355,1072,121,"Greg","Vaughn"
"vaughmo01",1620,328,1064,30,"Mo","Vaughn"
"veachbo01",2063,64,1166,195,"Bobby","Veach"
"velarra01",1171,100,445,78,"Randy","Velarde"
"venabwi01",707,81,307,135,"Will","Venable"
"venturo01",1885,294,1182,24,"Robin","Ventura"
"verasqu01",750,32,239,183,"Quilvio","Veras"
"verbaem01",793,1,241,21,"Emil","Verban"
"vergejo01",593,52,292,22,"Johnny","Vergez"
"vernomi01",2495,172,1311,137,"Mickey","Vernon"
"versazo01",1246,95,471,97,"Zoilo","Versalles"
"veryzto01",687,14,231,9,"Tom","Veryzer"
"victosh01",1274,108,489,231,"Shane","Victorino"
"vidrojo01",1524,128,654,23,"Jose","Vidro"
"villajo01",701,78,268,202,"Jonathan","Villar"
"vinafe01",1196,40,343,116,"Fernando","Vina"
"virdobi01",1596,91,502,47,"Bill","Virdon"
"virgioz02",549,98,307,4,"Ozzie","Virgil"
"vittos01",894,4,295,114,"Ossie","Vitt"
"vizcajo01",1453,36,480,74,"Jose","Vizcaino"
"vizquom01",2877,80,951,404,"Omar","Vizquel"
"vollmcl01",508,69,339,7,"Clyde","Vollmer"
"vosmijo01",1682,65,874,23,"Joe","Vosmik"
"vottojo01",1866,284,944,79,"Joey","Votto"
"wagnehe01",834,10,343,144,"Heinie","Wagner"
"wagneho01",3420,101,1733,723,"Honus","Wagner"
"wagnele01",1202,211,669,54,"Leon","Wagner"
"waitked01",1214,24,373,28,"Eddie","Waitkus"
"wakefdi01",625,56,315,10,"Dick","Wakefield"
"walkecu01",1475,64,688,96,"Curt","Walker"
"walkedi02",2064,105,1023,59,"Dixie","Walker"
"walkege02",1991,124,997,223,"Gee","Walker"
"walkegr01",746,113,444,19,"Greg","Walker"
"walkeha01",786,10,214,42,"Harry","Walker"
"walkela01",2160,383,1311,230,"Larry","Walker"
"walkene01",1215,149,606,32,"Neil","Walker"
"walketi01",1423,118,679,129,"Tillie","Walker"
"walketo04",1316,107,545,66,"Todd","Walker"
"wallabo01",2309,34,1121,201,"Bobby","Wallace"
"wallati01",2085,260,1125,51,"Tim","Wallach"
"wallide01",799,49,380,44,"Denny","Walling"
"wallsle01",670,66,284,21,"Lee","Walls"
"wambsbi01",1359,7,520,140,"Bill","Wambsganss"
"wanerll01",2459,27,598,67,"Lloyd","Waner"
"wanerpa01",3152,113,1309,104,"Paul","Waner"
"wardaa01",966,50,447,36,"Aaron","Ward"
"wardda01",588,90,379,1,"Daryle","Ward"
"wardga01",1236,130,597,83,"Gary","Ward"
"wardpe01",776,98,427,20,"Pete","Ward"
"wardpr01",522,50,262,7,"Preston","Ward"
"warnejo01",870,6,302,83,"Jack","Warner"
"warstra01",935,11,332,42,"Rabbit","Warstler"
"wasdeji01",782,29,341,29,"Jimmy","Wasdell"
"washicl01",1884,164,824,312,"Claudell","Washington"
"washiul01",703,27,255,132,"U. L.","Washington"
"wathajo01",656,21,261,105,"John","Wathan"
"watkige01",925,73,420,61,"George","Watkins"
"watsobo01",1826,184,989,27,"Bob","Watson"
"weathro01",794,43,290,42,"Roy","Weatherly"
"weavebu01",1308,21,421,172,"Buck","Weaver"
"weavefa01",853,9,342,162,"Farmer","Weaver"
"webbea01",661,56,333,8,"Earl","Webb"
"webstmi01",900,70,342,160,"Mitch","Webster"
"weeksri01",1087,161,474,132,"Rickie","Weeks"
"weisswa01",1207,25,386,96,"Walt","Weiss"
"welchfr01",634,41,295,18,"Frank","Welch"
"wellsve01",1794,270,958,109,"Vernon","Wells"
"welshji01",778,35,288,37,"Jimmy","Welsh"
"werbebi01",1363,78,539,215,"Billy","Werber"
"wertdo01",929,77,366,22,"Don","Wert"
"werthja01",1465,229,799,132,"Jayson","Werth"
"wertzvi01",1692,266,1178,9,"Vic","Wertz"
"westlwa01",848,127,539,19,"Wally","Westlake"
"westma02",681,77,380,19,"Max","West"
"westrwe01",503,96,315,10,"Wes","Westrum"
"westsa01",1838,75,838,53,"Sam","West"
"wheatza01",2884,132,1248,205,"Zack","Wheat"
"whitalo01",2369,244,1084,143,"Lou","Whitaker"
"whitebi03",1706,202,870,103,"Bill","White"
"whitebu01",883,17,245,51,"Burgess","Whitehead"
"whitede03",1934,208,846,346,"Devon","White"
"whitefr01",2006,160,886,178,"Frank","White"
"whitejo01",678,8,229,92,"Jo-Jo","White"
"whitema01",804,105,423,78,"Mark","Whiten"
"whitero01",1803,160,758,233,"Roy","White"
"whitero02",1519,198,768,94,"Rondell","White"
"whitesa02",916,66,421,14,"Sammy","White"
"whitffr01",578,108,356,7,"Fred","Whitfield"
"whitfte01",537,33,179,18,"Terry","Whitfield"
"whitnpi01",1701,93,927,45,"Pinky","Whitney"
"whitter01",938,134,534,22,"Ernie","Whitt"
"whittpo01",978,23,451,116,"Possum","Whitted"
"wietema01",989,146,546,9,"Matt","Wieters"
"wiggial01",581,5,118,242,"Alan","Wiggins"
"wiggity01",1170,169,594,42,"Ty","Wigginton"
"wilforo01",668,39,261,54,"Rob","Wilfong"
"wilkebr01",788,122,399,53,"Brad","Wilkerson"
"wilkecu01",600,8,179,81,"Curt","Wilkerson"
"wilkiri01",515,81,275,9,"Rick","Wilkins"
"willibe02",2336,287,1257,147,"Bernie","Williams"
"willibi01",2711,426,1475,90,"Billy","Williams"
"willicy01",1981,251,1005,115,"Cy","Williams"
"willidi02",768,70,331,12,"Dick","Williams"
"williea02",756,138,457,2,"Earl","Williams"
"willige02",780,85,365,106,"Gerald","Williams"
"williji01",1508,49,796,151,"Jimmy","Williams"
"willijo03",988,195,632,35,"Josh","Willingham"
"willike01",1552,196,913,154,"Ken","Williams"
"willima04",1878,378,1218,53,"Matt","Williams"
"willite01",2654,521,1839,24,"Ted","Williams"
"williwa02",640,33,173,34,"Walt","Williams"
"willsbu01",807,36,302,196,"Bump","Wills"
"willsma01",2134,20,458,586,"Maury","Wills"
"wilmowa01",1100,58,594,383,"Walt","Wilmot"
"wilsoar01",536,24,226,50,"Art","Wilson"
"wilsoch01",1246,59,571,98,"Chief","Wilson"
"wilsocr03",527,99,292,14,"Craig","Wilson"
"wilsoda01",1097,88,519,23,"Dan","Wilson"
"wilsogl01",1098,98,521,27,"Glenn","Wilson"
"wilsoha01",1461,244,1063,52,"Hack","Wilson"
"wilsoja02",1294,61,426,43,"Jack","Wilson"
"wilsoji01",1358,32,621,86,"Jimmie","Wilson"
"wilsomo01",1397,67,438,327,"Mookie","Wilson"
"wilsopr01",1055,189,668,124,"Preston","Wilson"
"wilsowi02",2207,41,585,668,"Willie","Wilson"
"winebo01",682,30,268,7,"Bobby","Wine"
"winfida01",3110,465,1833,223,"Dave","Winfield"
"wingoiv01",1039,25,455,87,"Ivey","Wingo"
"winnra01",1759,110,662,215,"Randy","Winn"
"witekmi01",595,22,196,7,"Mickey","Witek"
"wittwh01",1195,18,302,78,"Whitey","Witt"
"wockejo01",543,86,310,5,"John","Wockenfuss"
"wohlfji01",793,21,305,89,"Jim","Wohlford"
"wolteha01",514,12,167,95,"Harry","Wolter"
"wolveha01",833,7,352,83,"Harry","Wolverton"
"womacto01",1353,36,368,363,"Tony","Womack"
"wongko01",655,52,265,83,"Kolten","Wong"
"woodjo02",553,23,325,23,"Smoky Joe","Wood"
"woodlge01",1585,147,830,29,"Gene","Woodling"
"woodsal01",538,35,196,23,"Al","Woods"
"woodwwo01",517,1,148,14,"Woody","Woodward"
"wrighda03",1777,242,970,196,"David","Wright"
"wrighge03",529,42,208,19,"George","Wright"
"wrighgl01",1219,94,723,38,"Glenn","Wright"
"wrighru01",889,60,425,35,"Russ","Wrightstone"
"wrighta01",1115,38,553,32,"Taffy","Wright"
"wynegbu01",1102,65,506,10,"Butch","Wynegar"
"wynnema01",664,40,244,80,"Marvell","Wynne"
"wynnji01",1665,291,964,225,"Jim","Wynn"
"wyrosjo01",1149,58,481,33,"Johnny","Wyrostek"
"yastrca01",3419,452,1844,168,"Carl","Yastrzemski"
"yeagest01",816,102,410,14,"Steve","Yeager"
"yelicch01",1067,139,500,124,"Christian","Yelich"
"yerkest02",676,6,254,54,"Steve","Yerkes"
"yorkru01",1621,277,1152,38,"Rudy","York"
"yosted01",1863,139,683,72,"Eddie","Yost"
"youklke01",1053,150,618,26,"Kevin","Youkilis"
"youngba01",656,79,415,9,"Babe","Young"
"youngbo01",609,15,137,18,"Bobby","Young"
"youngch04",1109,191,590,142,"Chris","Young"
"youngcy01",623,18,290,29,"Cy","Young"
"youngde03",1162,109,566,36,"Delmon","Young"
"youngdm01",1389,171,683,25,"Dmitri","Young"
"younger01",1731,79,543,465,"Eric","Young"
"youngjo02",969,80,422,60,"Joel","Youngblood"
"youngke01",1007,144,606,83,"Kevin","Young"
"youngmi02",2375,185,1030,90,"Michael","Young"
"youngpe01",645,32,347,18,"Pep","Young"
"youngra01",898,4,254,92,"Ralph","Young"
"youngro01",1491,42,592,153,"Ross","Youngs"
"yountro01",3142,251,1406,271,"Robin","Yount"
"zarilal01",975,61,456,33,"Al","Zarilla"
"zaungr01",878,88,446,23,"Gregg","Zaun"
"zeidero01",769,5,253,223,"Rollie","Zeider"
"zeileto01",2004,253,1110,53,"Todd","Zeile"
"zernigu01",1093,237,776,15,"Gus","Zernial"
"zimmedo01",773,91,352,45,"Don","Zimmer"
"zimmehe01",1566,58,796,175,"Heinie","Zimmerman"
"zimmery01",1784,270,1015,43,"Ryan","Zimmerman"
"ziskri01",1477,207,792,8,"Richie","Zisk"
"zobribe01",1566,167,768,116,"Ben","Zobrist"
